amt_price,heatedarea,hometype,fullbaths,halfbaths,District
288000,1408,Attached single-family,2,1,6
280000,1600,Attached single-family,2,1,6
290000,1408,Attached single-family,2,1,6
270000,1292,Attached single-family,2,0,6
262000,1014,Detached single-family,2,0,6
280000,1196,Detached single-family,2,0,6
62500,1014,Detached single-family,1,1,6
312000,1408,Attached single-family,2,1,6
290000,1536,Attached single-family,2,1,6
270000,1536,Attached single-family,2,1,6
300000,1760,Attached single-family,2,1,6
320000,1584,Attached single-family,2,1,6
320000,1760,Attached single-family,2,2,6
268000,1408,Attached single-family,2,1,6
210000,1216,Attached single-family,1,1,6
185000,1216,Attached single-family,1,1,6
479000,1752,Detached single-family,2,1,6
510000,1906,Detached single-family,2,0,6
415000,1664,Detached single-family,2,1,6
368500,1172,Detached single-family,2,0,6
369000,1479,Detached single-family,2,0,6
417000,1612,Detached single-family,2,0,6
405000,1416,Detached single-family,2,0,6
395000,1268,Detached single-family,2,0,6
300000,917,Detached single-family,2,0,6
347500,1177,Detached single-family,2,0,6
287500,1110,Attached single-family,2,0,6
352500,1172,Detached single-family,2,0,6
345000,1196,Detached single-family,2,0,6
372500,1416,Detached single-family,2,0,6
480000,1258,Detached single-family,2,0,6
440000,1612,Detached single-family,2,0,6
412000,1416,Detached single-family,2,0,6
367000,1416,Detached single-family,2,0,6
805000,2888,Detached single-family,3,1,6
700000,2762,Detached single-family,2,1,6
640000,2200,Detached single-family,2,1,6
770000,2652,Detached single-family,2,1,6
540000,2220,Detached single-family,2,1,6
687500,2572,Detached single-family,2,1,6
257000,864,Attached single-family,1,0,6
236000,825,Attached single-family,1,0,6
262000,864,Attached single-family,1,0,6
190000,825,Attached single-family,1,0,6
253000,864,Attached single-family,1,0,6
225000,864,Attached single-family,1,0,6
190000,1063,Attached single-family,1,1,6
264000,1275,Attached single-family,2,1,6
286000,1063,Attached single-family,1,1,6
290000,1275,Attached single-family,2,1,6
370000,1208,Detached single-family,2,0,6
440000,1416,Detached single-family,2,0,6
120000,1178,Detached single-family,2,0,6
440000,1672,Detached single-family,2,1,6
360000,1619,Detached single-family,2,0,6
776000,3263,Detached single-family,3,1,6
282500,1394,Attached single-family,2,0,6
275000,1339,Attached single-family,2,1,6
245000,1394,Attached single-family,2,0,6
695000,3070,Detached single-family,2,1,6
750000,3017,Detached single-family,2,1,6
700000,2895,Detached single-family,2,1,6
800000,3029,Detached single-family,2,1,6
820000,2802,Detached single-family,2,1,6
595000,2464,Detached single-family,2,1,6
800000,3156,Detached single-family,2,1,6
765000,3120,Detached single-family,3,1,6
815000,3461,Detached single-family,2,1,6
875000,3080,Detached single-family,3,1,6
760000,3154,Detached single-family,3,1,6
910000,3625,Detached single-family,3,1,6
2612000,6222,Detached single-family,6,1,6
500000,2592,Detached single-family,2,1,6
1700000,3479,Detached single-family,3,1,6
830000,3073,Detached single-family,2,3,6
1000000,2925,Detached single-family,3,0,6
1585000,4929,Detached single-family,3,1,6
1770000,4292,Detached single-family,4,1,6
1445000,4194,Detached single-family,3,1,6
1535000,4422,Detached single-family,4,1,6
1025000,3480,Detached single-family,3,0,6
1025000,4882,Detached single-family,3,0,6
905000,2426,Detached single-family,2,1,6
720000,2439,Detached single-family,2,1,6
800000,2703,Detached single-family,2,1,6
1000000,2662,Detached single-family,2,1,6
810000,3074,Detached single-family,3,0,6
980000,2778,Detached single-family,3,1,6
1650000,3652,Detached single-family,4,1,6
970000,3224,Detached single-family,2,1,6
1210000,3718,Detached single-family,3,2,6
1320000,4230,Detached single-family,3,1,6
851000,2484,Detached single-family,2,1,6
650000,2446,Detached single-family,2,1,6
1310000,4630,Detached single-family,3,0,6
1400000,4172,Detached single-family,3,1,6
1150000,3190,Detached single-family,2,1,6
1380000,5418,Detached single-family,5,0,6
1650000,4733,Detached single-family,4,1,6
1175000,4718,Detached single-family,3,1,6
702000,3271,Detached single-family,2,1,6
765000,2226,Detached single-family,2,1,6
751000,2239,Detached single-family,2,0,6
586000,2855,Detached single-family,3,1,6
1450000,4141,Detached single-family,2,1,6
1400000,3800,Detached single-family,3,1,6
750000,2170,Detached single-family,2,1,6
580000,2007,Detached single-family,2,1,6
675000,2359,Detached single-family,3,0,6
1050000,3073,Detached single-family,2,2,6
597000,2372,Detached single-family,2,1,6
745000,2437,Detached single-family,2,1,6
825000,2886,Detached single-family,2,1,6
675000,2013,Detached single-family,2,0,6
825000,2917,Detached single-family,2,1,6
1000000,3210,Detached single-family,3,0,6
825000,2724,Detached single-family,3,0,6
719000,2255,Detached single-family,2,0,6
635000,2387,Detached single-family,2,1,6
600000,2001,Detached single-family,3,0,6
765000,3310,Detached single-family,3,0,6
685000,2764,Detached single-family,2,1,6
710000,2566,Detached single-family,2,1,6
876000,2548,Detached single-family,3,0,6
980000,2942,Detached single-family,2,2,6
950000,2806,Detached single-family,2,0,6
550000,2007,Detached single-family,2,1,6
685000,2483,Detached single-family,2,1,6
1597500,4056,Detached single-family,3,1,6
1600500,4225,Detached single-family,3,1,6
925000,3668,Detached single-family,2,1,6
925000,3564,Detached single-family,3,1,6
1225000,4832,Detached single-family,4,1,6
870000,3153,Detached single-family,2,1,6
1400000,1884,Detached single-family,2,0,6
610000,2500,Detached single-family,3,1,6
1800000,4320,Detached single-family,3,2,6
1100000,3147,Detached single-family,3,1,6
1443000,4755,Detached single-family,4,1,6
1125000,3861,Detached single-family,4,0,6
2400000,3682,Detached single-family,4,2,6
2300000,3594,Detached single-family,3,1,6
1451500,4004,Detached single-family,4,1,6
1529000,4852,Detached single-family,3,1,6
1875000,6601,Detached single-family,5,1,6
1800000,5250,Detached single-family,4,2,6
1200000,4307,Detached single-family,3,1,6
1150000,3422,Detached single-family,3,1,6
1105000,3462,Detached single-family,3,1,6
900000,3034,Detached single-family,4,0,6
1205500,3642,Detached single-family,4,1,6
925000,3160,Detached single-family,4,0,6
550000,2158,Detached single-family,3,1,6
925000,3291,Detached single-family,4,0,6
750000,3148,Detached single-family,2,1,6
1300000,3638,Detached single-family,4,1,6
2150000,6007,Detached single-family,4,1,6
517500,2384,Detached single-family,3,0,6
460000,2328,Detached single-family,2,1,6
560000,3200,Detached single-family,2,1,6
390000,2331,Attached single-family,2,1,6
340000,2109,Attached single-family,2,1,6
340000,2056,Attached single-family,2,1,6
340000,2228,Attached single-family,2,1,6
385000,1944,Attached single-family,3,0,6
315000,1755,Attached single-family,3,0,6
320000,1947,Attached single-family,2,1,6
389000,1656,Attached single-family,2,1,6
365000,1610,Attached single-family,2,1,6
390000,1980,Attached single-family,1,2,6
385000,1782,Attached single-family,2,1,6
380000,1890,Attached single-family,2,1,6
440000,2160,Attached single-family,2,1,6
450000,1840,Attached single-family,2,1,6
400000,2160,Attached single-family,2,1,6
435000,3180,Attached single-family,3,1,6
377500,2135,Attached single-family,3,1,6
425000,3070,Attached single-family,2,2,6
400000,2520,Attached single-family,3,1,6
345000,1780,Attached single-family,2,1,6
680000,2674,Detached single-family,3,0,6
645000,2160,Detached single-family,3,0,6
900000,4095,Attached single-family,4,1,6
1050000,4223,Attached single-family,4,1,6
429000,1950,Detached single-family,3,0,6
515000,1717,Detached single-family,2,0,6
570000,2023,Detached single-family,2,1,6
405000,1983,Detached single-family,2,1,6
715000,3698,Detached single-family,3,1,6
825000,3899,Detached single-family,3,1,6
609000,2222,Detached single-family,2,1,6
580000,2137,Detached single-family,2,1,6
635000,2481,Detached single-family,2,1,6
556000,1832,Detached single-family,2,0,6
665000,2546,Detached single-family,2,1,6
675000,2746,Detached single-family,2,1,6
1082500,3458,Detached single-family,3,1,6
1333000,3885,Detached single-family,4,1,6
700000,2908,Detached single-family,2,1,6
695000,2779,Detached single-family,2,1,6
1670000,5554,Detached single-family,3,2,6
1100000,3389,Detached single-family,3,1,6
955000,4146,Detached single-family,3,2,6
1563500,4113,Detached single-family,4,1,6
1340000,3801,Detached single-family,3,1,6
1800000,4712,Detached single-family,4,1,6
1625000,5362,Detached single-family,3,2,6
2242000,5540,Detached single-family,4,1,6
6200000,13560,Detached single-family,8,3,6
565000,1968,Detached single-family,2,1,6
600000,2205,Attached single-family,2,1,6
670000,2619,Attached single-family,2,1,6
670000,3070,Detached single-family,2,1,6
1800000,5430,Detached single-family,4,1,6
800000,3627,Detached single-family,2,1,6
550000,2305,Detached single-family,2,1,6
565000,2630,Detached single-family,2,1,6
486000,1594,Detached single-family,2,1,6
486000,1780,Detached single-family,2,1,6
475000,1447,Detached single-family,2,0,6
670000,2838,Detached single-family,3,0,6
650000,3036,Detached single-family,2,1,6
500000,2277,Detached single-family,2,1,6
532000,2723,Detached single-family,2,1,6
571000,2596,Detached single-family,2,1,6
615000,2915,Detached single-family,2,1,6
730000,3160,Detached single-family,3,0,6
735000,3091,Detached single-family,2,1,6
475000,1494,Detached single-family,2,1,6
500000,2218,Detached single-family,2,1,6
725000,2212,Detached single-family,2,1,6
672500,3137,Detached single-family,2,1,6
760000,3350,Detached single-family,3,1,6
790000,3076,Detached single-family,2,1,6
870000,3631,Detached single-family,2,1,6
790000,3616,Detached single-family,3,1,6
645000,2910,Detached single-family,2,1,6
425000,1608,Detached single-family,2,1,6
560000,2126,Detached single-family,2,1,6
540000,2182,Detached single-family,2,1,6
435000,1611,Detached single-family,2,1,6
519500,2136,Detached single-family,2,1,6
515000,2093,Detached single-family,2,1,6
765000,3531,Detached single-family,3,1,6
1310000,4312,Detached single-family,4,2,6
1575000,4760,Detached single-family,4,1,6
465000,1738,Detached single-family,2,1,6
475000,1380,Detached single-family,2,0,6
550000,2143,Detached single-family,3,1,6
552000,1853,Detached single-family,2,1,6
360000,1374,Detached single-family,2,0,6
559000,2275,Detached single-family,2,1,6
501500,1745,Detached single-family,2,1,6
330000,1530,Detached single-family,2,1,6
476000,2326,Detached single-family,2,1,6
545000,1995,Detached single-family,2,1,6
550000,2263,Detached single-family,2,1,6
651000,2640,Detached single-family,2,1,6
538500,2170,Detached single-family,2,1,6
599000,2338,Detached single-family,2,1,6
2200000,5441,Detached single-family,5,1,6
2550000,6285,Detached single-family,6,1,6
337500,2422,Detached single-family,3,0,7
695000,2912,Detached single-family,3,0,7
540500,2205,Detached single-family,2,0,7
825000,3325,Detached single-family,3,1,7
567000,1837,Detached single-family,2,0,7
473000,2054,Detached single-family,3,0,7
516500,1869,Detached single-family,2,0,7
750000,2478,Detached single-family,3,1,7
950000,3329,Detached single-family,3,1,7
930000,3377,Detached single-family,3,1,7
490000,1705,Detached single-family,2,0,7
528000,1652,Detached single-family,2,0,7
395000,1732,Detached single-family,2,1,7
851000,3432,Detached single-family,3,1,7
550000,1802,Detached single-family,2,0,7
462000,1960,Detached single-family,3,0,7
606000,2236,Detached single-family,2,0,7
425500,1810,Detached single-family,2,0,7
585000,2431,Detached single-family,3,1,7
610000,1849,Detached single-family,2,1,7
440000,2167,Detached single-family,2,0,7
425000,1826,Detached single-family,2,0,7
500000,2496,Detached single-family,3,0,7
506000,1721,Detached single-family,2,0,7
452500,1814,Detached single-family,2,0,7
465000,1814,Detached single-family,2,0,7
488000,1726,Detached single-family,2,0,7
741000,2410,Detached single-family,3,0,7
565000,2696,Detached single-family,3,0,7
506000,1956,Detached single-family,2,0,7
557000,1800,Detached single-family,2,0,7
465000,1953,Detached single-family,2,0,7
505000,2054,Detached single-family,2,1,7
475000,1840,Detached single-family,2,0,7
650000,2267,Detached single-family,2,1,6
1643000,3879,Detached single-family,3,1,6
1060000,3831,Detached single-family,3,1,6
902000,3114,Detached single-family,3,0,6
1655000,6941,Detached single-family,6,2,6
1350000,4624,Detached single-family,4,1,6
700000,3244,Detached single-family,2,1,6
682000,2006,Detached single-family,2,0,6
665000,2705,Detached single-family,2,1,6
868000,2663,Detached single-family,3,1,6
1765000,4579,Detached single-family,4,1,6
2185000,6040,Detached single-family,5,1,6
1750000,4664,Detached single-family,4,1,6
1275000,4333,Detached single-family,3,1,6
3105000,7645,Detached single-family,5,2,6
1010000,3080,Detached single-family,2,1,6
729000,3026,Detached single-family,2,1,6
1425000,4349,Detached single-family,3,1,6
850000,2748,Detached single-family,3,1,6
865000,3061,Detached single-family,3,1,6
641000,2457,Attached single-family,2,1,6
703500,2588,Attached single-family,3,1,6
745500,2584,Attached single-family,3,1,6
694500,2520,Attached single-family,3,1,6
694500,2584,Attached single-family,3,1,6
672000,2409,Attached single-family,2,1,6
575000,2204,Attached single-family,2,1,6
615000,2227,Attached single-family,2,1,6
630500,2240,Attached single-family,2,1,6
550000,2192,Attached single-family,2,1,6
550000,2203,Attached single-family,2,1,6
580500,2204,Attached single-family,2,1,6
629000,2192,Attached single-family,2,1,6
700000,3424,Detached single-family,3,0,6
1750000,5495,Detached single-family,5,1,6
350000,1946,Attached single-family,2,0,6
450000,1720,Attached single-family,2,0,6
250000,2050,Attached single-family,2,0,6
435000,2254,Attached single-family,2,1,6
525000,3709,Detached single-family,4,0,6
655000,2724,Detached single-family,3,0,6
1464000,3876,Detached single-family,5,0,6
360000,1720,Attached single-family,2,0,6
542000,2406,Attached single-family,2,1,6
465000,2140,Attached single-family,2,0,6
461000,2164,Attached single-family,2,0,6
733000,2607,Attached single-family,2,1,6
450000,1685,Attached single-family,2,1,6
520000,1946,Attached single-family,2,0,6
790000,2816,Detached single-family,3,0,6
1550000,4698,Detached single-family,5,1,6
800000,3287,Detached single-family,3,1,7
1275000,5108,Detached single-family,4,1,7
756000,3002,Detached single-family,2,1,7
490000,2939,Detached single-family,3,0,7
582500,2455,Detached single-family,3,0,7
2500000,7114,Detached single-family,5,2,7
700000,3068,Detached single-family,2,1,7
675000,2668,Detached single-family,2,1,7
2025000,4792,Detached single-family,3,1,7
1800000,8633,Detached single-family,6,1,7
1930000,5901,Detached single-family,5,1,7
2495000,6620,Detached single-family,6,0,7
1315000,4289,Detached single-family,3,1,7
1750000,7697,Detached single-family,6,2,7
